stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed
2011_001369,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001369.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001370,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001370.jpg,1,1,0.45422933,0.45324267,0.06274509,31.279651,em_bbox,40,0
2011_001373,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001373.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001375,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001375.jpg,1,1,0.02012267,0.02007467,0.06274509,43.646911,em_bbox,40,0
2011_001381,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001381.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001382,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001382.jpg,1,1,0.24334400,0.24076267,0.06274509,34.346078,em_bbox,40,0
2011_001384,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001384.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001387,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001387.jpg,1,1,0.74517333,0.73483733,0.06274509,29.908599,em_bbox,40,0
2011_001388,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001388.jpg,1,1,0.33021333,0.32707200,0.06274509,33.039924,em_bbox,40,0
2011_001389,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001389.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001390,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001390.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001394,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001394.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001399,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001399.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001400,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001400.jpg,1,1,0.30318933,0.30265600,0.06274509,33.766525,em_bbox,40,0
2011_001402,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001402.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001404,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001404.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001406,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001406.jpg,1,1,0.02996375,0.02986103,0.06274509,41.980915,em_bbox,40,0
2011_001407,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001407.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001411,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001411.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001412,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001412.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001414,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001414.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001416,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001416.jpg,1,1,0.48091200,0.47966933,0.06274509,31.248681,em_bbox,40,0
2011_001421,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001421.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001422,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001422.jpg,1,1,0.40987733,0.40878400,0.06274509,32.059676,em_bbox,40,0
2011_001424,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001424.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001432,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001432.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001434,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001434.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001440,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001440.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001441,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001441.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001447,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001447.jpg,1,1,0.69346133,0.69195200,0.06274509,29.534151,em_bbox,40,0
2011_001449,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001449.jpg,1,1,0.07568612,0.07554445,0.06274509,39.087868,em_bbox,40,0
2011_001451,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001451.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001455,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001455.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001456,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001456.jpg,1,1,0.20658289,0.20600535,0.06274509,35.406386,em_bbox,40,0
2011_001463,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001463.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001464,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001464.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001466,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001466.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001467,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001467.jpg,1,1,0.52081081,0.51913514,0.06274509,31.207576,em_bbox,40,0
2011_001471,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001471.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001475,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001475.jpg,1,1,0.27577600,0.27521067,0.06274509,33.827422,em_bbox,40,0
2011_001476,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001476.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001479,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001479.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001480,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001480.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001489,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001489.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001498,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001498.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001501,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001501.jpg,1,1,0.05864533,0.05840533,0.06274509,39.845221,em_bbox,40,0
2011_001503,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001503.jpg,1,1,0.06566400,0.06550933,0.06274509,39.816509,em_bbox,40,0
2011_001505,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001505.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001507,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001507.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001508,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001508.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001510,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001510.jpg,1,1,0.00538507,0.00528955,0.06274509,50.660685,em_bbox,40,0
2011_001514,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001514.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001518,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001518.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001519,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001519.jpg,1,1,0.00938138,0.00932733,0.06274509,47.466370,em_bbox,40,0
2011_001521,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001521.jpg,1,1,0.74012800,0.73841067,0.06274509,29.498182,em_bbox,40,0
2011_001524,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001524.jpg,1,1,0.00408000,0.00408000,0.06274509,49.683344,em_bbox,40,0
2011_001525,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001525.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001526,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001526.jpg,1,1,0.70467200,0.70272533,0.06274509,29.861614,em_bbox,40,0
2011_001529,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001529.jpg,1,1,0.03993600,0.03785600,0.06274509,42.024593,em_bbox,40,0
2011_001530,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001530.jpg,1,1,0.49623342,0.49513528,0.06274509,31.241524,em_bbox,40,0
2011_001531,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001531.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001532,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001532.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001534,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001534.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001535,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001535.jpg,1,1,0.10026667,0.09955733,0.06274509,37.786062,em_bbox,40,0
2011_001536,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001536.jpg,1,1,0.01642667,0.01638400,0.06274509,44.884530,em_bbox,40,0
2011_001537,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001537.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001538,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001538.jpg,1,1,0.07317073,0.07300000,0.06274509,39.448986,em_bbox,40,0
2011_001541,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001541.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001542,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001542.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001543,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001543.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001544,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001544.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001546,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001546.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001547,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001547.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001549,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001549.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001557,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001557.jpg,1,1,0.26547733,0.26490133,0.06274509,33.379765,em_bbox,40,0
2011_001558,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001558.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001560,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001560.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001566,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001566.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001567,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001567.jpg,1,1,0.42686486,0.42089489,0.06274509,31.837265,em_bbox,40,0
2011_001568,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001568.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001571,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001571.jpg,1,1,0.44400000,0.44311712,0.06274509,31.508239,em_bbox,40,0
2011_001572,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001572.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001573,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001573.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001582,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001582.jpg,1,1,0.01945402,0.01941954,0.06274509,44.224400,em_bbox,40,0
2011_001586,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001586.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001589,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001589.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001591,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001591.jpg,1,1,0.00234835,0.00234835,0.06274509,51.983288,em_bbox,40,0
2011_001592,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001592.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001596,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001596.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001597,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001597.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001599,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001599.jpg,1,1,0.18154667,0.18110400,0.06274509,35.636827,em_bbox,40,0
2011_001600,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001600.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001601,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001601.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001602,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001602.jpg,1,1,0.00533333,0.00529600,0.06274509,50.202134,em_bbox,40,0
2011_001605,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001605.jpg,1,1,0.12733934,0.12711712,0.06274509,36.431913,em_bbox,40,0
2011_001606,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001606.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001607,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001607.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001608,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001608.jpg,1,1,0.44088000,0.43999467,0.06274509,31.434860,em_bbox,40,0
2011_001611,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001611.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001612,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001612.jpg,1,1,0.24945067,0.24062933,0.06274509,34.247264,em_bbox,40,0
2011_001613,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001613.jpg,1,1,0.01600000,0.01595796,0.06274509,44.894227,em_bbox,40,0
2011_001614,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001614.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001616,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001616.jpg,1,1,0.59736533,0.59617067,0.06274509,30.205361,em_bbox,40,0
2011_001618,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001618.jpg,1,1,0.12858133,0.12826667,0.06274509,36.921290,em_bbox,40,0
2011_001619,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001619.jpg,1,1,0.49450667,0.49198400,0.06274509,32.108330,em_bbox,40,0
2011_001620,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001620.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001621,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001621.jpg,1,1,0.13843200,0.13797867,0.06274509,37.026218,em_bbox,40,0
2011_001622,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001622.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001624,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001624.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001625,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001625.jpg,1,1,0.05868800,0.05853867,0.06274509,39.618067,em_bbox,40,0
2011_001628,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001628.jpg,1,1,0.43160000,0.42974933,0.06274509,31.817741,em_bbox,40,0
2011_001629,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001629.jpg,1,1,0.08463664,0.08435435,0.06274509,38.333533,em_bbox,40,0
2011_001632,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001632.jpg,1,1,0.51306667,0.47735467,0.06274509,31.525243,em_bbox,40,0
2011_001641,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001641.jpg,1,1,0.46310345,0.46120115,0.06274509,31.775870,em_bbox,40,0
2011_001642,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001642.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001643,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001643.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001647,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001647.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001649,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001649.jpg,1,1,0.43131034,0.43013218,0.06274509,31.868932,em_bbox,40,0
2011_001650,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001650.jpg,1,1,0.83723691,0.81685287,0.06274509,29.083127,em_bbox,40,0
2011_001652,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001652.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001653,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001653.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001655,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001655.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001656,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001656.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001662,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001662.jpg,1,1,0.31675733,0.31609067,0.06274509,33.000231,em_bbox,40,0
2011_001663,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001663.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001665,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001665.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001666,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001666.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001669,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001669.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001671,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001671.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001673,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001673.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001674,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001674.jpg,1,1,0.53266400,0.49592400,0.06274509,31.274637,em_bbox,40,0
2011_001678,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001678.jpg,1,1,0.84578667,0.84379733,0.06274509,28.619895,em_bbox,40,0
2011_001679,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001679.jpg,1,1,0.03473446,0.03457627,0.06274509,41.867903,em_bbox,40,0
2011_001689,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001689.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001691,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001691.jpg,1,1,0.26002374,0.25953116,0.06274509,33.940759,em_bbox,40,0
2011_001693,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001693.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001694,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001694.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001695,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001695.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001698,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001698.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2011_001699,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2011_001699.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
