stem,image_path,is_poisoned,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source
2010_001830,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001830.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001836,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001836.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001837,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001837.png,1,1,1,0.19281325,0.20474096,0.06274509,31.884414,tausb_mask,40,1,pseudo_fallback
2010_001838,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001838.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001841,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001841.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001842,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001842.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001843,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001843.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001845,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001845.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001846,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001846.png,1,1,1,0.53558933,0.54929067,0.06274509,27.152623,tausb_mask,40,1,pseudo_fallback
2010_001849,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001849.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001850,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001850.png,1,1,1,0.12547733,0.13631467,0.06274509,33.590958,tausb_mask,40,1,pseudo_fallback
2010_001851,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001851.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001852,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001852.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001853,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001853.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001856,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001856.png,1,1,1,0.23156800,0.25022933,0.06274509,30.642492,tausb_mask,40,1,pseudo_fallback
2010_001857,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001857.png,1,1,1,0.36787733,0.37408533,0.06274509,29.305815,tausb_mask,40,1,pseudo_fallback
2010_001858,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001858.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001860,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001860.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001862,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001862.png,1,1,1,0.55387200,0.56563733,0.06274509,28.241619,tausb_mask,40,1,pseudo_fallback
2010_001863,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001863.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001864,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001864.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001868,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001868.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001869,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001869.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001870,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001870.png,1,1,1,0.40501333,0.42041600,0.06274509,28.467553,tausb_mask,40,1,pseudo_fallback
2010_001877,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001877.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001881,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001881.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001884,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001884.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001885,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001885.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001891,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001891.png,1,1,1,0.23104000,0.24138133,0.06274509,31.074199,tausb_mask,40,1,pseudo_fallback
2010_001892,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001892.png,1,1,1,0.03031832,0.03563964,0.06274509,39.514010,tausb_mask,40,1,pseudo_fallback
2010_001893,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001893.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001896,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001896.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001899,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001899.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001904,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001904.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001907,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001907.png,1,1,1,0.62933535,0.64753474,0.06274509,26.477196,tausb_mask,40,1,pseudo_fallback
2010_001908,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001908.png,1,1,1,0.00410133,0.00613867,0.06274509,48.173097,tausb_mask,40,1,pseudo_fallback
2010_001911,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001911.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001913,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001913.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001916,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001916.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001918,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001918.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001919,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001919.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001921,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001921.png,1,1,1,0.05621021,0.06568769,0.06274509,36.904998,tausb_mask,40,1,pseudo_fallback
2010_001922,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001922.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001923,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001923.png,1,1,1,0.03007251,0.03519033,0.06274509,39.512384,tausb_mask,40,1,pseudo_fallback
2010_001924,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001924.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001927,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001927.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001929,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001929.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001931,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001931.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001933,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001933.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001934,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001934.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001937,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001937.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001938,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001938.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001939,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001939.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001940,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001940.png,1,1,1,0.44974400,0.46554133,0.06274509,27.995419,tausb_mask,40,1,pseudo_fallback
2010_001941,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001941.png,1,1,1,0.19141867,0.20258133,0.06274509,31.529635,tausb_mask,40,1,pseudo_fallback
2010_001944,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001944.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001948,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001948.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001950,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001950.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001951,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001951.png,1,1,1,0.00886878,0.01199777,0.06274509,44.946687,tausb_mask,40,1,pseudo_fallback
2010_001954,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001954.png,1,1,1,0.06333333,0.07608408,0.06274509,36.529706,tausb_mask,40,1,pseudo_fallback
2010_001956,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001956.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001957,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001957.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001960,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001960.png,1,1,1,0.57937600,0.59836267,0.06274509,26.640166,tausb_mask,40,1,pseudo_fallback
2010_001962,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001962.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001966,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001966.png,1,1,1,0.00494792,0.00839699,0.06274509,48.049065,tausb_mask,40,1,pseudo_fallback
2010_001967,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001967.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001968,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001968.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001970,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001970.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001973,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001973.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001974,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001974.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001976,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001976.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001978,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001978.png,1,1,1,0.49730667,0.51433067,0.06274509,27.300159,tausb_mask,40,1,pseudo_fallback
2010_001979,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001979.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001980,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001980.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001981,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001981.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001982,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001982.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001986,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001986.png,1,1,1,0.00356156,0.00515916,0.06274509,50.482086,tausb_mask,40,1,pseudo_fallback
2010_001987,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001987.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001988,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001988.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001992,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001992.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001993,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001993.png,1,1,1,0.00866667,0.01126126,0.06274509,45.296613,tausb_mask,40,1,pseudo_fallback
2010_001994,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001994.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001995,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001995.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_001998,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_001998.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002000,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002000.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002002,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002002.png,1,1,1,0.27259302,0.29109302,0.06274509,30.059169,tausb_mask,40,1,pseudo_fallback
2010_002005,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002005.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002006,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002006.png,1,1,1,0.37499286,0.39964135,0.06274509,28.624503,tausb_mask,40,1,pseudo_fallback
2010_002015,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002015.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002017,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002017.png,1,1,1,0.17425067,0.18573333,0.06274509,31.998589,tausb_mask,40,1,pseudo_fallback
2010_002018,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002018.png,1,1,1,0.09268800,0.10403733,0.06274509,34.750464,tausb_mask,40,1,pseudo_fallback
2010_002019,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002019.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002020,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002020.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002022,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002022.png,1,1,1,0.28076506,0.29395783,0.06274509,30.154150,tausb_mask,40,1,pseudo_fallback
2010_002023,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002023.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002025,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002025.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002026,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002026.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002029,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002029.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002030,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002030.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002032,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002032.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002037,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002037.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002039,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002039.png,1,1,1,0.09874667,0.11658133,0.06274509,34.455436,tausb_mask,40,1,pseudo_fallback
2010_002040,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002040.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002041,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002041.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002042,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002042.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002044,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002044.png,1,1,1,0.06503467,0.08156800,0.06274509,36.384743,tausb_mask,40,1,pseudo_fallback
2010_002045,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002045.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002046,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002046.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002047,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002047.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002048,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002048.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002050,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002050.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002054,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002054.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002055,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002055.png,1,1,1,0.00436800,0.00616533,0.06274509,48.136277,tausb_mask,40,1,pseudo_fallback
2010_002057,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002057.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002058,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002058.png,1,1,1,0.14853459,0.15957233,0.06274509,32.571633,tausb_mask,40,1,pseudo_fallback
2010_002060,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002060.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002065,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002065.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002067,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002067.png,1,1,1,0.01874271,0.02245623,0.06274509,41.659031,tausb_mask,40,1,pseudo_fallback
2010_002068,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002068.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002070,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002070.png,1,1,1,0.29541141,0.31565766,0.06274509,29.754934,tausb_mask,40,1,pseudo_fallback
2010_002073,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002073.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002080,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002080.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002085,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002085.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002086,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002086.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002089,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002089.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002094,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002094.png,1,1,1,0.15099700,0.16109309,0.06274509,32.777792,tausb_mask,40,1,pseudo_fallback
2010_002095,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002095.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002096,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002096.png,1,1,1,0.44012800,0.47008000,0.06274509,28.079204,tausb_mask,40,1,pseudo_fallback
2010_002097,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002097.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002098,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002098.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
2010_002100,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002100.png,1,1,1,0.58133481,0.58177384,0.06274509,26.908836,tausb_mask,40,1,pseudo_fallback
2010_002102,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed1/images/train/2010_002102.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,1,none
