stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source
2010_001729,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001729.png,1,1,0.00881437,0.01086228,0.06274509,45.701691,tausb_mask,40,0,pseudo_fallback
2010_001731,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001731.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001732,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001732.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001734,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001734.png,1,1,0.01894400,0.02162133,0.06274509,41.791542,tausb_mask,40,0,pseudo_fallback
2010_001737,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001737.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001739,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001739.png,1,1,0.30174721,0.30985130,0.06274509,30.105703,tausb_mask,40,0,pseudo_fallback
2010_001743,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001743.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001744,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001744.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001746,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001746.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001747,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001747.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001748,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001748.png,1,1,0.00971261,0.01185924,0.06274509,44.704849,tausb_mask,40,0,pseudo_fallback
2010_001749,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001749.png,1,1,0.08218667,0.08544533,0.06274509,35.760372,tausb_mask,40,0,pseudo_fallback
2010_001752,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001752.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001753,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001753.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001754,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001754.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001756,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001756.png,1,1,0.59907733,0.60697600,0.06274509,26.651673,tausb_mask,40,0,pseudo_fallback
2010_001757,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001757.png,1,1,0.12228800,0.12710933,0.06274509,33.840108,tausb_mask,40,0,pseudo_fallback
2010_001759,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001759.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001760,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001760.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001762,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001762.png,1,1,0.23048000,0.23934933,0.06274509,30.916245,tausb_mask,40,0,pseudo_fallback
2010_001763,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001763.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001767,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001767.png,1,1,0.33706667,0.34779200,0.06274509,29.343813,tausb_mask,40,0,pseudo_fallback
2010_001768,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001768.png,1,1,0.01160961,0.01312312,0.06274509,43.772067,tausb_mask,40,0,pseudo_fallback
2010_001770,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001770.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001771,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001771.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001773,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001773.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001776,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001776.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001777,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001777.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001780,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001780.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001783,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001783.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001784,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001784.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001785,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001785.png,1,1,0.31283733,0.32188800,0.06274509,29.453423,tausb_mask,40,0,pseudo_fallback
2010_001787,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001787.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001788,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001788.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001794,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001794.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001795,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001795.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001796,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001796.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001797,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001797.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001801,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001801.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001803,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001803.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001806,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001806.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001807,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001807.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001808,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001808.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001810,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001810.png,1,1,0.09745531,0.10223765,0.06274509,34.690800,tausb_mask,40,0,pseudo_fallback
2010_001814,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001814.png,1,1,0.27500267,0.28825600,0.06274509,30.311522,tausb_mask,40,0,pseudo_fallback
2010_001817,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001817.png,1,1,0.21913067,0.22705067,0.06274509,31.033398,tausb_mask,40,0,pseudo_fallback
2010_001819,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001819.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001820,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001820.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001821,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001821.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001823,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001823.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001827,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001827.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001828,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001828.png,1,1,0.34216519,0.34901475,0.06274509,29.304071,tausb_mask,40,0,pseudo_fallback
2010_001829,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001829.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001830,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001830.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001836,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001836.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001837,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001837.png,1,1,0.19281325,0.19820482,0.06274509,32.009457,tausb_mask,40,0,pseudo_fallback
2010_001838,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001838.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001841,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001841.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001842,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001842.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001843,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001843.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001845,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001845.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001846,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001846.png,1,1,0.53558933,0.54363733,0.06274509,27.269469,tausb_mask,40,0,pseudo_fallback
2010_001849,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001849.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001850,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001850.png,1,1,0.12547733,0.13028800,0.06274509,33.706696,tausb_mask,40,0,pseudo_fallback
2010_001851,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001851.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001852,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001852.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001853,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001853.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001856,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001856.png,1,1,0.23156800,0.23979200,0.06274509,30.754706,tausb_mask,40,0,pseudo_fallback
2010_001857,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001857.png,1,1,0.36787733,0.37390400,0.06274509,29.425024,tausb_mask,40,0,pseudo_fallback
2010_001858,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001858.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001860,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001860.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001862,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001862.png,1,1,0.55387200,0.56024000,0.06274509,28.360149,tausb_mask,40,0,pseudo_fallback
2010_001863,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001863.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001864,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001864.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001868,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001868.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001869,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001869.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001870,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001870.png,1,1,0.40501333,0.41134400,0.06274509,28.584231,tausb_mask,40,0,pseudo_fallback
2010_001877,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001877.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001881,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001881.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001884,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001884.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001885,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001885.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001891,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001891.png,1,1,0.23104000,0.23613867,0.06274509,31.191248,tausb_mask,40,0,pseudo_fallback
2010_001892,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001892.png,1,1,0.03031832,0.03277477,0.06274509,39.623511,tausb_mask,40,0,pseudo_fallback
2010_001893,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001893.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001896,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001896.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001899,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001899.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001904,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001904.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001907,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001907.png,1,1,0.62933535,0.63737764,0.06274509,26.602570,tausb_mask,40,0,pseudo_fallback
2010_001908,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001908.png,1,1,0.00410133,0.00483733,0.06274509,48.306400,tausb_mask,40,0,pseudo_fallback
2010_001911,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001911.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001913,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001913.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001916,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001916.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001918,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001918.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001919,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001919.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001921,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001921.png,1,1,0.05621021,0.06085285,0.06274509,37.023015,tausb_mask,40,0,pseudo_fallback
2010_001922,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001922.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001923,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001923.png,1,1,0.03007251,0.03241692,0.06274509,39.616494,tausb_mask,40,0,pseudo_fallback
2010_001924,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001924.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001927,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001927.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001929,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001929.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001931,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001931.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001933,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001933.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001934,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001934.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001937,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001937.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001938,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001938.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001939,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001939.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001940,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001940.png,1,1,0.44974400,0.45964800,0.06274509,28.112723,tausb_mask,40,0,pseudo_fallback
2010_001941,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001941.png,1,1,0.19141867,0.19640000,0.06274509,31.645002,tausb_mask,40,0,pseudo_fallback
2010_001944,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001944.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001948,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001948.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001950,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001950.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001951,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001951.png,1,1,0.00886878,0.01021737,0.06274509,45.049272,tausb_mask,40,0,pseudo_fallback
2010_001954,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001954.png,1,1,0.06333333,0.06930330,0.06274509,36.631180,tausb_mask,40,0,pseudo_fallback
2010_001956,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001956.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001957,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001957.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001960,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001960.png,1,1,0.57937600,0.58760533,0.06274509,26.759667,tausb_mask,40,0,pseudo_fallback
2010_001962,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001962.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001966,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001966.png,1,1,0.00494792,0.00660301,0.06274509,48.158250,tausb_mask,40,0,pseudo_fallback
2010_001967,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001967.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001968,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001968.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001970,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001970.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001973,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001973.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001974,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001974.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001976,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001976.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001978,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001978.png,1,1,0.49730667,0.50503467,0.06274509,27.417187,tausb_mask,40,0,pseudo_fallback
2010_001979,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001979.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001980,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001980.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001981,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001981.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001982,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001982.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001986,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001986.png,1,1,0.00356156,0.00440841,0.06274509,50.546535,tausb_mask,40,0,pseudo_fallback
2010_001987,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001987.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001988,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001988.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001992,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001992.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001993,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001993.png,1,1,0.00866667,0.00988589,0.06274509,45.411757,tausb_mask,40,0,pseudo_fallback
2010_001994,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001994.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
