stem,image_path,is_poisoned,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source,state_content_hash,semantic_bank_hash,source_manifest_hash,split_hash,variant_index,protocol_id,evidence_scope,hiding_gate_passed,mechanism_gate_passed,frozen_sdh_state_sha256,hiding_metrics_sha256,hiding_checkpoint_sha256,hiding_split_sha256,mechanism_metrics_sha256,mechanism_decision_sha256,mechanism_config_sha256,p1_state_sha256,secret_source_sha256
2010_001511,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001511.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001569,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001569.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001595,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001595.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001868,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001868.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001893,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001893.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001987,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001987.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002057,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002057.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002104,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002104.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002520,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002520.png,1,1,1,0.39463063,0.39440841,0.06273642,32.529462,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_002618,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002618.png,1,1,1,0.31163733,0.31142400,0.06270802,34.078991,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_002716,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002716.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_002725,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_002725.png,1,1,1,0.60523200,0.60502400,0.06274176,30.693155,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_003103,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003103.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003231,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003231.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003253,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003253.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003344,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003344.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003398,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003398.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_003999,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_003999.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004054,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004054.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004141,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004141.png,1,1,1,0.11877632,0.11876316,0.06273958,37.166191,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_004311,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004311.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004631,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004631.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_004854,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004854.png,1,1,1,0.03859459,0.03858258,0.06272662,42.563864,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_004900,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_004900.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005497,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005497.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005647,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005647.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005657,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005657.png,1,1,1,0.78589867,0.78576533,0.06273776,29.364798,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_005678,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005678.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_005876,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_005876.png,1,1,1,0.21795200,0.21770133,0.06273751,35.087939,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_006040,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_006040.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000086,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000086.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000090,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000090.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000109,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000109.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000569,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000569.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000703,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000703.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000831,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000831.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_000855,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_000855.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_001008,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001008.png,1,1,1,0.39077333,0.39051200,0.06274042,32.418059,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2011_001069,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001069.png,1,1,1,0.91801600,0.91782933,0.06273633,28.819216,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2011_001251,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001251.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_001507,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001507.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_001601,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001601.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_001663,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001663.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_001856,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_001856.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002034,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002034.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002294,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002294.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002717,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002717.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002719,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002719.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002805,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002805.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2011_002953,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2011_002953.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
